qid,dataset,cluster_id,difficulty,question,answer,reasoning_chain,supporting_chunk_ids,topic_label,topic_keywords,generated_at,model_used,generation_ok,error
hotpotqa_clu0038_medium_1,hotpotqa,38,medium,What awards has the actress who appeared in 'Chuck' and 'Gigantic' won?,Emmy Award and two-time Tony Award,"First, we find the name of the actress in Passage 1cad94832736f68e184f, which is Swoosie Kurtz. Then, we connect this to Passage 0c625bf78b637ee47109, which mentions that the actress is an Emmy Award winner and two-time Tony Award winner. Although Passage 53fcf2d4f1331e4bf3a0 mentions an actress in 'Gigantic', it does not provide the awards information, but Passage 0c625bf78b637ee47109 and Passage 1cad94832736f68e184f together provide the necessary information about Swoosie Kurtz.",0c625bf78b637ee47109|1cad94832736f68e184f,17_award_actress_winner_sex,award|actress|winner|sex|american actress|miranda,2026-05-01T07:19:00,llama-3.3-70b-versatile,True,
hotpotqa_clu0038_hard_2,hotpotqa,38,hard,"What is the name of the American actress who is an Emmy Award winner, a two-time Tony Award winner, and appeared in the episode 15 of the third season of 'Chuck', and also starred in the 2008 film 'Gigantic'?",Swoosie Kurtz,"To answer this question, we need to connect information from multiple passages. First, Passage 0c625bf78b637ee47109 mentions an Emmy Award winner and two-time Tony Award winner who appeared in 'Chuck'. Then, Passage 1cad94832736f68e184f provides the name of this actress, Swoosie Kurtz. Additionally, Passage 53fcf2d4f1331e4bf3a0 mentions the film 'Gigantic' but does not provide the actress's name. However, since Passage 0c625bf78b637ee47109 and Passage 1cad94832736f68e184f both mention Swoosie Kurtz in the context of 'Chuck', and Passage 53fcf2d4f1331e4bf3a0 mentions 'Gigantic' without providing the actress's name, we can infer that Swoosie Kurtz is the actress who appeared in 'Gigantic' based on the information provided in Passage 1cad94832736f68e184f about her being an actress. Passage e9b18a1a32d1a449fcce is not directly relevant to the question but provides general information about actors and actresses.",0c625bf78b637ee47109|1cad94832736f68e184f|53fcf2d4f1331e4bf3a0,17_award_actress_winner_sex,award|actress|winner|sex|american actress|miranda,2026-05-01T07:19:00,llama-3.3-70b-versatile,True,
hotpotqa_clu0039_easy_0,hotpotqa,39,easy,What is the name of the musical that only ran for a single night before closing during intermission in the 2014 Broadway premiere production of 'Hedwig and the Angry Inch'?,Hurt Locker The Musical,"The answer can be found in Passage 9ebc0c23bf456b5e12f1, which explicitly states that 'Hurt Locker The Musical' is the name of the musical that only ran for a single night before closing during intermission.",9ebc0c23bf456b5e12f1,47_musical_aykroyd_hedwig_song,musical|aykroyd|hedwig|song|dan aykroyd|hurt,2026-05-01T07:19:14,llama-3.3-70b-versatile,True,
hotpotqa_clu0039_medium_1,hotpotqa,39,medium,"What show was Dan Aykroyd an original member of the Not Ready for Prime Time Players on, which is related to the context of the song Ghostbusters?",Saturday Night Live,"To answer this question, we need to connect the information from Passage 4933563d78c74e223b1d, which mentions Dan Aykroyd as a Canadian-American actor and an original member of the Not Ready for Prime Time Players, to Passage 28eb8c0922a6529be13c, which explicitly states that Dan Aykroyd was an original member of the Not Ready for Prime Time Players on 'Saturday Night Live'. Passage 4933563d78c74e223b1d provides the context of the song Ghostbusters, while Passage 28eb8c0922a6529be13c provides the specific information about Dan Aykroyd's affiliation.",4933563d78c74e223b1d|28eb8c0922a6529be13c,47_musical_aykroyd_hedwig_song,musical|aykroyd|hedwig|song|dan aykroyd|hurt,2026-05-01T07:19:14,llama-3.3-70b-versatile,True,
hotpotqa_clu0039_hard_2,hotpotqa,39,hard,"What was the name of the musical that only ran for a single night before closing during intermission, and who was an original member of the Not Ready for Prime Time Players on Saturday Night Live, starring in a movie with a theme song that reached number one on the Billboard Hot 100?","Hurt Locker The Musical, and Dan Aykroyd was an original member of the Not Ready for Prime Time Players on Saturday Night Live, starring in the movie Ghostbusters with a theme song that reached number one on the Billboard Hot 100","To answer this question, we need to read Passage 9ebc0c23bf456b5e12f1 to find the name of the musical that only ran for a single night. Then, we need to read Passage 28eb8c0922a6529be13c to find the information about Dan Aykroyd being an original member of the Not Ready for Prime Time Players on Saturday Night Live. Finally, we need to read Passage b7e4d78d7fedebafebdf to find the information about the theme song of the movie Ghostbusters reaching number one on the Billboard Hot 100. Passage 4933563d78c74e223b1d provides additional context about the song Ghostbusters.",9ebc0c23bf456b5e12f1|28eb8c0922a6529be13c|b7e4d78d7fedebafebdf|4933563d78c74e223b1d,47_musical_aykroyd_hedwig_song,musical|aykroyd|hedwig|song|dan aykroyd|hurt,2026-05-01T07:19:14,llama-3.3-70b-versatile,True,
hotpotqa_clu0040_easy_0,hotpotqa,40,easy,What is the name of the hospital where Dr. Gregory House leads a team of diagnosticians?,Princeton–Plainsboro Teaching Hospital,"The answer can be found in Passage 7f2874ee34f8d9e5726b, which states that Dr. Gregory House leads a team of diagnosticians at the fictional Princeton–Plainsboro Teaching Hospital (PPTH) in New Jersey.",7f2874ee34f8d9e5726b,11_center_washington_childrens_medical,center|washington|childrens|medical|trauma|dc,2026-05-01T07:19:32,llama-3.3-70b-versatile,True,
hotpotqa_clu0040_medium_1,hotpotqa,40,medium,"In which city is the George Washington University Hospital located, and what is the name of the hospital where Dr. Gregory House works?","Washington, D.C., and Princeton–Plainsboro Teaching Hospital","To answer this question, we need to read Passage 6a35e9420ca53c6816b8 to find the location of the George Washington University Hospital, which is Washington, D.C. Then, we need to read Passage 7f2874ee34f8d9e5726b to find the name of the hospital where Dr. Gregory House works, which is Princeton–Plainsboro Teaching Hospital. These two passages provide the necessary information to answer the question.",6a35e9420ca53c6816b8|7f2874ee34f8d9e5726b,11_center_washington_childrens_medical,center|washington|childrens|medical|trauma|dc,2026-05-01T07:19:32,llama-3.3-70b-versatile,True,
hotpotqa_clu0040_hard_2,hotpotqa,40,hard,"What are the names of the hospitals mentioned in the passages that are located in Washington, D.C. and what are their respective numbers of beds?",The George Washington University Hospital has 371 beds and MedStar Washington Hospital Center is licensed for 926 beds.,"To answer this question, we need to read passages 6a35e9420ca53c6816b8 and 122e8512e82963bcd5b0. Passage 6a35e9420ca53c6816b8 mentions that The George Washington University Hospital is located in Washington, D.C. and has 371 beds. Passage 122e8512e82963bcd5b0 mentions that MedStar Washington Hospital Center is the largest private hospital in Washington, D.C. and is licensed for 926 beds. We also need to consider passage 137f5875ac83a70d4716 to confirm the location of these hospitals.",6a35e9420ca53c6816b8|122e8512e82963bcd5b0|137f5875ac83a70d4716,11_center_washington_childrens_medical,center|washington|childrens|medical|trauma|dc,2026-05-01T07:19:32,llama-3.3-70b-versatile,True,
hotpotqa_clu0041_easy_0,hotpotqa,41,easy,How many beds did the trauma unit at first consist of?,Two beds,"The answer can be found in Passage c2aada1f56bab107b2d4, which states that the trauma unit at first consisted of two beds.",c2aada1f56bab107b2d4,11_center_washington_childrens_medical,center|washington|childrens|medical|trauma|dc,2026-05-01T07:19:49,llama-3.3-70b-versatile,True,
hotpotqa_clu0041_medium_1,hotpotqa,41,medium,"What is the difference in the number of beds between the largest private hospital in Washington, D.C. and Children's National Medical Center?",623 beds,"To find the answer, we need to read Passage 0eee88d715c387589b97 to find out the number of beds in MedStar Washington Hospital Center, which is 926. Then, we need to read Passage c57a12a72b620ce3f534 to find out the number of beds in Children's National Medical Center, which is 303. The difference between the two is 926 - 303 = 623. Passage 0eee88d715c387589b97 provides information about MedStar Washington Hospital Center, and Passage c57a12a72b620ce3f534 provides information about Children's National Medical Center.",0eee88d715c387589b97|c57a12a72b620ce3f534,11_center_washington_childrens_medical,center|washington|childrens|medical|trauma|dc,2026-05-01T07:19:49,llama-3.3-70b-versatile,True,
hotpotqa_clu0041_hard_2,hotpotqa,41,hard,"What is the difference in the number of beds between the largest private hospital in Washington, D.C. and Children's National Medical Center?",623 beds,"First, we need to identify the largest private hospital in Washington, D.C., which is MedStar Washington Hospital Center, as stated in passage 0eee88d715c387589b97. Then, we find the number of beds in MedStar Washington Hospital Center, which is 926, as mentioned in passage 0eee88d715c387589b97. Next, we find the number of beds in Children's National Medical Center, which is 303, as stated in passage c57a12a72b620ce3f534. Finally, we calculate the difference in the number of beds between the two hospitals, which is 926 - 303 = 623.",0eee88d715c387589b97|c57a12a72b620ce3f534,11_center_washington_childrens_medical,center|washington|childrens|medical|trauma|dc,2026-05-01T07:19:49,llama-3.3-70b-versatile,True,
hotpotqa_clu0042_easy_0,hotpotqa,42,easy,Where was the series House largely filmed?,Century City,"The answer can be found in passage f117e2922ac4327716bb, which states that the series House was filmed largely in Century City.",f117e2922ac4327716bb,41_executive_executive producer_filmed_film,executive|executive producer|filmed|film|film directed|producer,2026-05-01T07:20:06,llama-3.3-70b-versatile,True,
hotpotqa_clu0042_medium_1,hotpotqa,42,medium,"What city was the series 'House' largely filmed in, and where is the Quality Cafe located?","Century City, Los Angeles","To answer this question, we need to read Passage f117e2922ac4327716bb to find out that the series 'House' was filmed largely in Century City. Then, we need to read Passage be0dda9a50754dc3e5e8 to find out that the Quality Cafe is located in Los Angeles. By connecting these two pieces of information, we can determine the city where 'House' was filmed and the location of the Quality Cafe.",f117e2922ac4327716bb|be0dda9a50754dc3e5e8,41_executive_executive producer_filmed_film,executive|executive producer|filmed|film|film directed|producer,2026-05-01T07:20:06,llama-3.3-70b-versatile,True,
hotpotqa_clu0042_hard_2,hotpotqa,42,hard,"What are the different locations where scenes of various films or series were shot, and who are the executive producers or directors associated with these projects?","The series 'House' was filmed largely in Century City, while scenes of the 2003 film were shot at the Quality Cafe in Los Angeles, and the film 'Mississippi Masala' was set primarily in rural Mississippi; the executive producers or directors associated with these projects include Shore, Attanasio, Katie Jacobs, Bryan Singer, and Babak Najafi.","To answer this question, we need to read passages f117e2922ac4327716bb, be0dda9a50754dc3e5e8, and 292e73cc06bbd07815fc. Passage f117e2922ac4327716bb provides information about the filming location of 'House'. Passage be0dda9a50754dc3e5e8 mentions the Quality Cafe in Los Angeles as a filming location. Passage 292e73cc06bbd07815fc provides information about the setting of 'Mississippi Masala'. Additionally, passage 0c866c33a1e54c78fb92 and passage d0ae21e655921126d4ff provide information about the directors and executive producers associated with other films.",f117e2922ac4327716bb|be0dda9a50754dc3e5e8|292e73cc06bbd07815fc|0c866c33a1e54c78fb92|d0ae21e655921126d4ff,41_executive_executive producer_filmed_film,executive|executive producer|filmed|film|film directed|producer,2026-05-01T07:20:06,llama-3.3-70b-versatile,True,
hotpotqa_clu0043_easy_0,hotpotqa,43,easy,What state did Catherine Cortez Masto serve as the 32nd Attorney General of from 2007 to 2015?,Nevada,"The answer can be found in Passage 546f856b23c7713810c4, which states that Catherine Cortez Masto previously served as the 32nd Attorney General of Nevada from 2007 to 2015.",546f856b23c7713810c4,1_president_politician_served_party,president|politician|served|party|american politician|university,2026-05-01T07:20:18,llama-3.3-70b-versatile,True,
